Date,AAL.L,ABF.L,ADM.L,AHT.L,ANTO.L,AZN.L,BKG.L,BLND.L,BNZL.L,BRBY.L,BT-A.L,CCH.L,CCL.L,CNA.L,CPG.L,CRDA.L,CRH.L,DCC.L,DGE.L,DLG.L,EVR.L,EXPN.L,EZJ.L,FERG.L,FRES.L,GLEN.L,GSK.L,GVC.L,HLMA.L,HSBA.L,IAG.L,IHG.L,III.L,IMB.L,INF.L,ITRK.L,ITV.L,JMAT.L,KGF.L,LAND.L,LGEN.L,LLOY.L,LSE.L,MCRO.L,MKS.L,MNDI.L,MRO.L,MRW.L,NMC.L,NXT.L,OCDO.L,PPB.L,PRU.L,PSN.L,PSON.L,RBS.L,RDSA.L,REL.L,RIO.L,RMG.L,RMV.L,RSA.L,RTO.L,SBRY.L,SDR.L,SGE.L,SGRO.L,SKG.L,SLA.L,SMDS.L,SMIN.L,SMT.L,SSE.L,STAN.L,STJ.L,SVT.L,TUI.L,ULVR.L,VOD.L,WPP.L,WTB.L
2014-04-30,1213.439209,2818.378174,1253.024048,812.704468,723.735413,3470.814697,1786.006104,573.969604,1527.809326,1366.296997,324.572571,1215.27356,2100.143311,251.597427,980.240906,2545.811768,1437.428467,3207.662598,1672.20105,219.969009,76.725128,930.977234,1265.635254,3107.492432,764.960693,279.568146,1224.680786,362.47229,555.179199,466.979767,326.980286,2915.575684,4.299785,2058.720703,411.917236,2684.206299,155.751938,3039.347412,340.549042,951.594727,182.492004,65.024628,1689.855713,830.174988,353.057465,952.063354,41.371033,164.264313,470.428406,5750.526367,386.700012,2317.705322,1210.640137,1039.743286,947.145264,339.25061,1831.968384,855.154053,2347.278564,399.574982,118.225372,423.394043,110.179733,277.796783,2194.193604,363.348541,297.952454,1535.775024,393.518677,247.770859,1147.87793,10.080709,1133.572998,1148.801636,657.371643,1610.401489,NaN,2283.161377,156.4133,1069.612305,3768.719971
2014-05-31,1190.544312,2847.327393,1331.230713,807.62793,700.329956,3517.001221,1915.105713,563.935059,1482.121094,1321.734131,314.680084,1188.700439,1924.277344,234.354477,1009.505615,2128.136475,1318.008789,3322.74292,1626.017334,234.297867,64.791733,886.986877,1129.145264,2993.470947,827.600159,287.182281,1210.426514,355.610413,552.834717,444.201477,307.7901,2997.283203,4.058821,2036.267212,382.751434,2555.824707,152.416214,2933.365967,317.028748,923.085632,178.686798,62.009735,1732.148926,860.410706,342.399048,944.062805,38.445683,156.455505,489.464539,5607.629883,371.299988,2392.477539,1171.756348,989.232788,933.39502,321.436523,1914.544067,845.262695,2386.82251,389.429535,118.943344,418.981842,104.017128,262.769897,2126.314453,344.053101,278.357666,1453.066162,368.037964,216.009506,1127.023438,2.022537,1141.586914,1021.729309,640.14978,1580.942627,NaN,2279.012451,145.58757,1058.80835,4014.435303
2014-06-30,1331.244995,2602.620605,1252.164673,824.703552,743.928467,3520.241699,1941.242798,564.336609,1453.794922,1260.237305,317.623352,1232.103149,1871.116211,231.655579,869.109558,2031.4198,1217.90686,3140.052002,1556.305786,247.497879,70.319168,927.210327,1071.240356,2893.473877,883.59613,317.616241,1111.75061,352.381256,527.98291,476.791748,274.809631,2754.148926,4.019852,1990.58728,389.862366,2383.825439,178.503159,2837.004395,265.45639,936.114319,185.821579,62.009735,1672.597412,842.565918,346.425354,927.172791,38.888741,143.82988,460.096649,5863.113281,336.200012,2439.197998,1194.911621,973.690979,922.880127,347.766144,1932.355347,858.301453,2604.503906,325.747253,126.210876,404.774567,110.646591,260.604431,2027.889648,330.617004,288.59787,1411.276245,368.726959,204.615585,1107.906616,2.048523,1061.449951,1054.239014,610.326599,1623.164673,NaN,2209.378418,153.388321,1002.416565,3917.920898
2014-07-31,1273.799194,2682.25415,1147.316162,904.081848,720.981934,3700.52832,1899.265381,592.069092,1504.051636,1286.65918,316.396942,1286.723877,1957.395142,239.452408,915.084717,2109.748535,1226.687622,3316.251709,1547.15625,259.569092,82.582001,955.473267,1104.328857,3026.186035,913.017578,319.68927,1141.15979,363.395569,586.668823,488.479218,300.064178,2638.731934,3.29705,2064.307129,412.316498,2604.170654,180.641449,3027.794434,268.194,971.117676,191.608688,63.696735,1783.816772,863.880615,346.183746,918.283325,40.29285,151.422302,488.583496,6233.837402,328.299988,2551.352539,1266.999634,1028.864258,898.615295,355.107086,1929.980591,883.47937,2467.445557,358.07486,139.802826,404.333344,118.396523,241.781601,2066.919922,352.652191,298.435791,1495.72644,378.171173,221.628082,1143.533325,2.212483,1151.236816,1037.984131,602.345703,1631.553223,NaN,2285.889404,160.085953,1069.300659,3996.225098
2014-08-31,1166.635986,2509.869629,1102.626709,972.75177,661.779602,3645.723633,1846.380127,569.374939,1471.156372,1368.150513,316.685791,1213.014771,2161.615967,230.75592,930.966736,2009.633179,1251.157593,3173.4375,1584.601807,259.011566,95.174286,896.66803,1177.123535,3029.923096,721.302917,302.752136,1108.128906,413.775452,580.972961,473.575714,304.965576,2732.986084,4.107057,2093.381348,396.270844,2436.819824,177.733368,2798.656006,286.032349,932.529785,183.664185,64.197823,1770.641357,1050.725464,325.810516,908.0495,36.598518,143.573959,466.949127,5803.311035,265.0,2728.913818,1211.815186,1036.635132,1018.398987,360.392609,1890.188721,895.013,2365.999268,314.598907,119.387169,427.541473,110.689301,209.466339,2050.244141,327.302795,296.839905,1506.173828,407.685364,207.815262,1098.348022,2.220487,1173.22998,991.164917,620.757874,1574.511841,NaN,2241.989258,158.266388,1049.828003,3782.255371
2014-09-30,1109.737305,2580.13501,1168.721802,973.684448,650.911194,3729.447998,1870.998535,590.447937,1548.82605,1386.259644,306.591217,1236.674438,2182.670654,230.521927,939.84198,2246.574219,1229.861206,3240.207275,1631.651611,242.988861,94.5886,855.641052,1240.81897,3100.019287,661.985291,285.080292,1111.658081,400.561035,591.415344,483.711304,339.93985,2721.500977,4.14479,2130.313965,389.788147,2530.722168,173.627899,2851.383301,267.134247,1000.509888,185.349182,64.414963,1909.979736,1000.794495,327.501587,945.772644,40.037041,132.057297,484.569855,5662.731934,248.699997,2877.344238,1270.380249,1136.879272,960.90863,379.772736,1791.611938,930.342407,2319.170898,353.903748,117.057114,426.482513,115.763367,204.469131,2067.394043,338.320343,310.819183,1433.912354,391.71756,206.566406,1012.322327,2.348472,1212.666382,816.56665,633.513306,1674.334229,NaN,2180.410156,160.511856,1031.202026,3973.462646
2014-11-01,1113.952148,3000.789551,1085.554443,983.010803,682.877625,3923.574707,2106.514648,628.655151,1631.978394,1494.009399,342.214203,1321.303589,2473.92749,216.881165,1018.317932,2402.144287,1340.779419,3302.34082,1758.597046,259.276276,109.304016,923.563538,1367.382446,3412.739502,675.746948,285.525879,1164.593872,404.826935,636.032471,486.727936,380.064697,3113.234375,4.550633,2325.979736,390.435974,2184.250977,185.759567,3188.874756,278.327332,1073.717651,197.946518,67.104149,2137.471191,1068.813354,393.372314,983.49585,40.443481,156.011139,464.501831,5952.677246,325.0,3210.26123,1363.29187,1191.275391,1011.007324,386.917938,1709.063965,1008.248291,2335.560791,335.133728,138.186279,413.157684,111.910851,194.391403,2310.919434,364.65509,320.711029,1629.483032,421.864716,231.091827,1029.318604,2.476167,1243.760376,814.39447,675.180481,1713.760132,NaN,2346.933594,181.146866,1157.189331,4176.505859
2014-12-01,1011.955566,2953.945557,1157.341064,1074.4104,697.23938,3739.297363,2035.121216,636.0224,1622.317505,1481.332886,334.956116,1117.466064,2576.250488,212.613632,1028.59436,2605.822998,1370.061768,3322.615479,1640.972778,256.458923,113.110992,991.941711,1382.272217,3504.005615,726.997437,266.276917,1093.581543,405.248138,652.645386,465.02774,403.823975,2981.125977,3.121799,2261.543213,381.522095,2183.31543,186.626785,3274.167236,303.751434,1045.697021,199.471039,63.320923,2105.243164,937.114258,390.855377,943.078247,41.709743,160.992996,450.307343,5992.215332,400.0,3738.174561,1313.973877,1226.244385,977.334351,386.037048,1749.631958,996.471985,2341.414063,350.388153,142.300842,383.860748,113.978058,209.456696,2303.201904,417.145386,302.725616,1633.875244,398.085175,258.373322,976.829468,2.359469,1230.109375,836.903442,692.612793,1682.7229,654.564453,2299.894043,175.15567,1161.507202,4343.129883
2015-01-01,938.198059,2929.340332,1267.647339,1014.720764,602.266541,3893.204102,2062.569092,678.996887,1744.635132,1565.540894,348.638,974.597839,2645.091309,223.892075,1075.306274,2600.904785,1422.415405,3299.236572,1748.832031,275.123077,124.751518,1069.437134,1540.27002,3671.317627,853.225403,221.808319,1165.903931,385.449158,661.189087,465.791748,452.339294,3058.092285,5.236782,2454.852051,414.909302,2144.962646,190.789444,3143.085205,305.803253,1158.677612,214.956894,61.592167,2251.544922,985.444824,395.426788,1067.923706,41.42878,157.234756,496.806458,6404.319336,411.0,3833.296631,1426.70105,1237.123657,1109.562012,354.715576,1639.543457,1047.201416,2282.878906,354.544861,147.238342,400.891846,113.60218,216.843292,2484.988281,430.133575,337.143585,1901.795776,400.970978,254.280472,1002.629517,2.467313,1220.250366,771.46283,729.603088,1835.96875,720.020874,2564.188477,184.47789,1265.999634,4582.316406
2015-02-01,1019.963623,2950.109131,1291.284546,1113.083496,710.6745,3668.706787,2227.710938,684.256653,1743.715454,1695.021729,380.173126,1057.406738,2578.898438,186.170303,1092.772217,2671.416748,1623.842773,3619.060547,1718.205444,288.241302,144.079239,1092.22998,1432.732178,3774.930664,779.19696,267.569092,1225.113159,409.383087,676.377869,441.111572,481.830688,3044.306641,5.724356,2587.891113,448.134521,2366.661865,195.385742,3285.737549,325.964172,1142.306763,224.264511,65.976707,2361.027832,1016.352417,411.8349,1194.565674,43.535618,171.044159,574.631348,6634.467285,368.700012,4142.432617,1435.067383,1370.782715,1166.231079,359.413818,1720.789551,1012.778015,2491.264648,342.645172,191.738968,378.477905,127.132973,230.852325,2636.762939,433.985229,351.940369,2200.460938,423.65564,294.641693,1027.539551,2.509209,1214.427002,861.236755,806.134949,1732.738159,720.020874,2508.179443,176.532364,1325.586426,4811.203613
