Date,AAV.TO,ABX.TO,AC.TO,ACB.TO,ACO-X.TO,AD.TO,AEM.TO,AGI.TO,AIF.TO,ALA.TO,AP-UN.TO,AQN.TO,ARE.TO,ARX.TO,ASR.TO,ATA.TO,ATD-B.TO,AX-UN.TO,BAD.TO,BAM-A.TO,BB.TO,BBD-B.TO,BBU-UN.TO,BCB.TO,BCE.TO,BEI-UN.TO,BEP-UN.TO,BIP-UN.TO,BIR.TO,BLX.TO,BMO.TO,BNS.TO,BPY-UN.TO,BTE.TO,BTO.TO,BYD-UN.TO,CAE.TO,CAR-UN.TO,CAS.TO,CCA.TO,CCL-B.TO,CCO.TO,CEU.TO,CFP.TO,CG.TO,CGX.TO,CHE-UN.TO,CHP-UN.TO,CHR.TO,CIGI.TO,CIX.TO,CJR-B.TO,CLS.TO,CM.TO,CMG.TO,CNQ.TO,CNR.TO,CP.TO,CPG.TO,CPX.TO,CRR-UN.TO,CSH-UN.TO,CSU.TO,CTC-A.TO,CU.TO,CUF-UN.TO,CVE.TO,CWB.TO,D-UN.TO,DGC.TO,DII-B.TO,DOL.TO,DOO.TO,DRG-UN.TO,DSG.TO,ECA.TO,ECN.TO,EDV.TO,EFN.TO,EFX.TO,EIF.TO,ELD.TO,EMA.TO,EMP-A.TO,ENB.TO,ENGH.TO,ERF.TO,ESI.TO,EXE.TO,FCR.TO,FFH.TO,FM.TO,FNV.TO,FR.TO,FRU.TO,FSV.TO,FTS.TO,FTT.TO,FVI.TO,G.TO,GC.TO,GEI.TO,GIB-A.TO,GIL.TO,GOOS.TO,GRT-UN.TO,GTE.TO,GUD.TO,GUY.TO,GWO.TO,H.TO,HBC.TO,HBM.TO,HCG.TO,HR-UN.TO,HSE.TO,IAG.TO,IFC.TO,IFP.TO,IGM.TO,IMG.TO,IMO.TO,INE.TO,IPL.TO,ITP.TO,IVN.TO,K.TO,KEL.TO,KEY.TO,KL.TO,KML.TO,KMP-UN.TO,KXS.TO,L.TO,LB.TO,LIF.TO,LNR.TO,LUC.TO,LUN.TO,MAG.TO,MAXR.TO,MEG.TO,MFC.TO,MFI.TO,MG.TO,MIC.TO,MRE.TO,MRU.TO,MSI.TO,MTL.TO,MX.TO,NA.TO,NFI.TO,NG.TO,NGD.TO,NPI.TO,NSU.TO,NTR.TO,NVA.TO,NVU-UN.TO,NWC.TO,NXE.TO,OGC.TO,ONEX.TO,OR.TO,OSB.TO,OTEX.TO,PAAS.TO,PBH.TO,PD.TO,PEY.TO,PKI.TO,POU.TO,POW.TO,PPL.TO,PSI.TO,PSK.TO,PVG.TO,PWF.TO,PXT.TO,QBR-B.TO,QSR.TO,RBA.TO,RCI-B.TO,REI-UN.TO,RNW.TO,RUS.TO,RY.TO,SAP.TO,SCL.TO,SES.TO,SHOP.TO,SIA.TO,SJ.TO,SJR-B.TO,SLF.TO,SMF.TO,SNC.TO,SPB.TO,SRU-UN.TO,SSL.TO,SSRM.TO,STN.TO,SU.TO,SW.TO,T.TO,TA.TO,TCL-A.TO,TCN.TO,TCW.TO,TD.TO,TECK-B.TO,TFII.TO,THO.TO,TIH.TO,TOG.TO,TOU.TO,TOY.TO,TRI.TO,TRP.TO,TRQ.TO,TSGI.TO,TXG.TO,UNS.TO,VET.TO,VII.TO,WCN.TO,WCP.TO,WEED.TO,WEF.TO,WFT.TO,WJA.TO,WN.TO,WPK.TO,WPM.TO,WSP.TO,WTE.TO,X.TO,YRI.TO,ZZZ.TO
2015-05-01,7.54,14.318418,13.76,NaN,38.563236,23.510527,38.719707,8.027565,17.291649,29.893599,31.124016,8.312429,11.561522,19.07774,2.83,15.72,47.495346,10.184892,27.005617,41.272381,12.21,2.58,NaN,11.248706,44.701073,49.606224,31.297575,30.017899,6.907277,12.269321,64.348846,54.389725,24.1166,20.564569,2.11,51.567787,13.838134,23.660114,7.268559,59.959255,26.167009,17.157351,6.721519,25.67,7.431707,41.614788,15.482615,9.059342,NaN,47.137634,28.700741,11.985085,15.91,78.663483,11.571755,34.124138,68.841331,197.665543,23.408079,17.96678,9.687602,9.135613,496.790375,119.934059,31.582775,12.912826,18.949892,24.50864,19.921808,13.29,28.879539,22.103098,27.129307,7.437973,18.92,15.194277,NaN,6.1,16.934124,12.578224,16.996984,5.947816,34.623089,27.542133,49.182762,25.118937,10.900247,8.847224,5.827551,16.175535,580.605469,15.947099,61.003738,6.15,13.972486,27.234608,32.336136,21.701094,4.77,21.421574,24.0,17.839466,52.68,37.779655,NaN,32.629768,3.63,6.63,3.69,30.354496,NaN,24.554657,10.996886,39.542938,17.796469,22.709192,38.296097,80.359642,19.68,33.024399,2.53,45.86618,9.239717,23.746656,17.31818,1.2,2.94,8.63,34.320751,0.6684,NaN,8.719884,30.950001,46.576458,38.24847,12.668926,81.992325,1.779889,5.426609,9.29,89.029114,20.0,19.615023,22.301058,65.689384,26.857882,13.402699,32.255604,15.139168,17.755758,63.768066,40.247639,13.930312,5.07,4.04,13.717439,4.764794,NaN,7.7,17.994648,19.99482,0.53,2.925678,69.348824,17.088184,21.585878,24.491501,11.413448,28.582991,7.984749,27.032881,21.55415,29.992207,26.65139,32.659298,19.205324,29.222477,7.29,29.237675,10.18,15.417127,45.411522,32.7192,37.336025,22.785477,9.248087,17.026623,67.713379,31.729998,34.946083,12.975067,33.52,12.593312,43.082916,22.527565,33.631313,3.69,41.400234,10.743101,23.600296,4.14,7.73,32.544552,32.027966,37.990002,NaN,9.250762,15.759521,9.59079,3.87,47.174435,13.887668,23.965214,16.565271,29.110312,8.004767,39.275185,NaN,45.851173,43.793633,5.46,34.200001,11.1,19.297638,41.626129,16.700001,47.133488,11.502568,1.9,1.891879,66.712662,24.531118,93.852989,37.422325,22.61569,37.864422,29.096909,45.793194,4.329103,NaN
2015-06-01,7.9,13.03054,13.21,NaN,35.000282,22.855928,34.378239,6.996304,16.114725,28.787086,30.503403,7.971754,11.116846,18.000525,2.93,15.29,52.366402,10.023623,24.583717,41.066059,10.21,2.25,NaN,11.503075,43.519985,48.316666,31.143366,31.481878,6.086437,11.6716,62.764679,53.616302,23.567667,18.974298,1.91,51.479885,13.856771,23.852648,6.750116,65.787628,27.7367,16.448603,6.701453,27.200001,6.908575,39.998619,15.28507,8.755216,NaN,34.449825,27.671307,11.386274,14.54,76.317657,10.638955,30.140921,67.245567,192.939011,21.455372,16.09166,9.682302,9.565364,483.965607,124.240356,31.002649,12.741239,18.441973,25.182629,18.959297,14.37,28.992912,24.29159,28.807005,7.533926,20.049999,13.275712,NaN,6.2,17.971466,12.160349,15.695568,5.14352,33.019932,27.19894,48.66251,45.097286,9.979966,9.200512,6.109013,15.383967,570.863586,16.19503,56.816647,6.05,12.86442,33.770912,30.403303,20.635401,4.55,19.709345,24.01,16.810694,48.849998,39.940643,NaN,34.898369,3.74,6.7,3.96,30.90616,NaN,26.75272,10.284858,40.8881,17.750748,22.198139,37.745293,78.197266,20.49,31.215609,2.5,45.367836,8.714545,22.114637,16.702536,0.9,2.91,8.44,35.045658,0.647513,NaN,8.585163,27.84,46.451283,38.528599,10.988984,78.600052,1.711101,4.944673,9.79,83.008339,20.4,20.242727,22.338778,64.63092,26.356199,12.716849,31.560703,14.348649,17.465389,64.414803,38.928455,13.86927,4.29,3.35,13.026352,4.340026,NaN,6.69,16.83131,20.801334,0.78,2.993492,68.242882,14.898851,21.508532,23.633663,10.44828,29.220196,8.207222,24.563538,21.24506,26.865677,26.444408,33.137974,19.291636,27.660301,6.76,29.21324,10.47,30.108488,45.231808,32.466812,38.653561,21.689528,9.086317,15.834826,65.409721,28.334709,33.70496,11.303562,42.380001,12.605909,40.061699,22.404404,35.994282,3.36,38.8587,9.878799,23.717752,3.69,7.85,34.531288,30.309818,31.030001,NaN,8.430126,13.275261,9.760773,4.15,46.207428,11.881779,22.863989,14.530284,29.128962,7.228356,36.665962,NaN,44.184998,41.242382,4.75,34.220001,11.3,21.761263,42.245617,16.32,45.451118,11.115776,1.92,1.93519,66.761292,23.826101,91.10437,36.006039,20.700089,34.833843,26.659748,47.551586,3.641482,NaN
2015-07-01,7.14,9.028654,11.77,NaN,34.991009,22.575609,28.057142,4.205699,15.171076,27.203505,31.453396,8.240725,9.650524,16.536665,2.68,16.15,57.208073,9.648706,22.900244,43.766018,10.14,1.63,NaN,13.947379,44.684475,49.25415,31.780668,30.865223,5.169542,12.207721,61.918148,53.383438,22.603458,11.04937,1.42,55.418297,13.921123,24.312641,7.203271,66.652771,33.559296,16.62237,6.026054,23.790001,6.363673,40.637978,14.630943,9.312559,NaN,54.200089,27.30567,9.650543,17.52,78.360298,11.08008,28.558002,76.462151,203.430618,16.726192,16.598284,9.887666,10.306742,568.655029,121.273369,31.666306,12.720157,17.832487,21.699509,18.4701,12.69,28.940847,24.981506,27.780649,7.408472,22.059999,9.627415,NaN,5.1,18.035164,10.980345,17.511452,4.468309,36.612347,27.331951,47.496143,24.475164,7.600469,7.69224,7.001286,16.116941,584.637451,10.36363,50.819256,4.01,10.386378,38.148521,32.457344,19.976542,3.64,17.008709,22.110001,14.570529,48.860001,40.604881,NaN,32.875313,2.89,7.45,3.63,31.484163,NaN,25.59149,8.33667,30.070892,17.753496,22.458895,39.578197,81.758278,16.16,30.71644,1.99,45.595528,8.929729,21.16918,17.32896,0.71,2.4,7.21,36.222527,2.193187,NaN,8.425083,30.32,52.774632,40.049618,10.592355,77.330727,1.736077,4.549484,9.31,70.791489,14.02,20.20784,21.46834,65.516029,24.869648,12.887509,33.509705,14.301044,16.415056,54.677769,38.360992,14.653111,4.0,2.89,13.237936,3.909472,NaN,5.27,16.136084,23.380402,0.68,2.189415,74.098473,13.72082,20.819206,27.654139,7.928631,31.000135,6.497385,22.847427,20.414152,18.440901,25.704121,31.365908,17.230677,23.649837,6.53,28.556395,8.65,30.001785,53.461792,32.960575,40.474224,21.800428,9.292764,13.677803,65.306969,28.109604,28.316219,9.607517,48.880001,12.609453,42.830898,22.940952,36.848816,2.85,39.664394,8.919968,24.96312,3.33,7.52,34.507591,32.712795,32.150002,NaN,7.219602,12.688697,10.236351,2.81,45.972214,9.339058,22.705036,10.222564,34.288662,5.894076,31.60387,18.24,49.192505,41.703541,4.45,32.060001,11.2,54.730976,34.588005,14.7,48.300293,9.659747,2.0,1.666173,56.040436,20.88983,102.429848,42.278999,16.368843,39.187771,25.601053,44.035553,2.518329,13.845102
2015-08-01,7.33,8.931045,11.23,NaN,34.955349,20.35515,30.093079,4.947882,19.223995,27.606119,30.209206,8.412765,11.215,16.802977,2.87,13.81,55.997204,9.095704,18.761374,40.459122,9.98,1.29,NaN,13.152009,44.468639,46.22504,31.202068,29.46229,6.007846,11.741909,61.64999,51.158623,23.422609,7.519941,1.54,60.534935,13.573566,24.375986,8.10014,60.786808,31.547241,17.131411,7.216614,19.9,6.470707,41.014435,14.50194,9.267678,NaN,61.152908,26.072968,9.870584,16.01,81.068459,10.360594,26.52709,68.740028,184.637405,12.596965,15.513972,10.174775,9.795173,549.772217,115.747986,31.347403,11.825711,17.841843,21.787727,16.757513,13.29,30.745853,24.191757,26.102957,6.976418,22.76,9.520874,NaN,0.52,17.125217,10.421869,19.158739,3.902324,38.607674,27.541225,45.296703,23.604527,6.857077,7.988389,6.406824,15.141737,567.044739,6.803302,54.551746,4.46,8.127514,41.143826,30.93198,18.957512,3.18,17.831358,18.41,14.661218,48.599998,39.083878,NaN,31.533909,3.27,6.99,4.04,28.585648,NaN,22.037655,6.51704,25.980192,16.498869,22.035673,37.754276,82.52874,12.7,29.944954,2.09,43.767567,8.77993,20.933912,13.261596,0.72,2.35,6.3,34.12254,2.276738,NaN,8.424915,36.450001,65.679268,38.738369,10.318347,66.96312,1.475666,4.12538,9.68,70.745834,10.88,18.725172,20.796572,60.47279,24.186638,11.159628,32.709389,13.584703,15.542874,48.926121,36.314625,17.233366,4.69,3.03,13.672555,3.676765,NaN,5.69,15.758157,23.023447,0.71,2.218478,79.167107,14.499442,17.733662,27.798555,8.882013,28.774672,6.194499,25.270102,19.535671,11.914543,24.074102,30.189575,17.830843,24.374187,7.04,26.606565,9.07,26.451626,47.697964,33.845615,39.635792,19.872059,8.286172,15.795044,64.007416,28.541945,25.967281,8.755688,36.709999,13.074326,43.130009,21.929598,36.097862,3.26,35.904488,9.120376,24.223127,3.6,8.47,29.260771,33.085747,29.5,NaN,5.730395,12.516425,10.254342,1.84,46.161846,9.164497,21.514814,10.587226,32.854107,4.571911,32.542019,19.15,47.548107,37.658718,3.94,27.42,12.4,26.890865,33.785969,13.74,49.277149,9.673995,1.64,1.640139,49.886215,21.843914,101.665169,38.052055,15.422281,37.739021,23.474279,43.525597,2.401649,13.826813
2015-09-01,6.97,8.305887,10.73,NaN,34.946438,20.489616,32.882721,4.888507,18.694561,25.219675,30.375402,8.120298,11.9445,15.072637,3.01,12.91,60.205811,9.430433,18.375906,40.366009,8.19,1.67,NaN,13.714399,45.340252,47.201439,31.131025,42.371136,5.571228,11.319423,63.195576,49.977779,24.696518,4.27,1.41,60.517433,13.282369,24.797688,8.167588,59.029652,34.358982,15.05824,5.816801,15.91,7.379869,40.679981,13.362091,9.46072,NaN,53.911636,25.208521,9.816526,17.18,80.389313,9.59032,23.252581,71.017303,185.072189,13.146502,14.315924,10.130884,10.366618,546.975464,112.115112,31.379026,11.840484,18.936493,20.720387,16.77903,14.23,27.54261,29.025595,24.987782,6.849087,23.639999,8.319867,NaN,5.5,16.579247,11.967985,19.250256,4.257938,37.514526,25.726149,41.62603,49.771812,6.028422,6.234284,6.563053,16.282373,563.318665,4.873954,56.284008,4.27,8.818552,42.080456,33.374569,17.342619,2.93,16.363029,18.65,12.643409,48.349998,38.835751,NaN,30.966743,2.86,7.06,3.58,27.436625,NaN,21.805882,4.875419,30.483534,16.51885,19.846472,36.029812,84.948875,9.42,26.930574,2.18,39.838371,8.696708,19.213699,12.812658,0.65,2.32,5.71,31.148121,2.966025,NaN,8.467422,41.240002,50.843323,40.737614,11.19517,67.876839,1.302058,3.633804,9.5,66.263168,8.24,18.138578,20.843878,59.222542,23.399597,10.080895,34.347576,13.407258,15.519431,41.022251,35.727547,18.086098,4.83,3.01,14.5632,3.639533,NaN,5.05,15.121949,23.932825,0.62,1.889097,76.132851,13.388484,15.779204,28.034666,8.292367,28.811455,4.878688,22.582542,19.746225,9.211089,23.129526,26.672733,16.317398,22.528812,8.08,25.175041,9.25,14.200079,45.502621,32.140743,40.580128,20.920094,7.778316,15.744669,63.8344,27.599968,25.912605,7.998581,46.66,13.933291,41.518661,21.519093,37.498646,2.89,35.395145,8.778584,25.421782,3.55,8.7,27.685774,31.691633,28.280001,NaN,5.541968,16.572271,9.255894,0.68,46.267395,6.177551,21.705614,9.939482,30.444429,4.757515,30.362776,20.75,50.116127,34.623047,3.41,24.33,12.5,28.105352,34.108578,12.61,47.879692,9.040737,1.8,1.579015,41.287827,21.625837,100.676682,38.366215,15.379261,40.278797,22.508371,42.276287,2.187737,13.881681
2015-10-01,7.27,9.83206,10.76,NaN,33.517624,21.243845,35.925068,4.977569,17.516155,26.016827,31.312281,8.767796,13.380238,16.565269,2.54,13.77,55.233063,10.029721,19.328739,43.111458,9.53,1.42,NaN,12.982077,47.487686,46.401287,29.222969,31.544998,4.97743,12.544582,66.799065,52.237541,26.496857,5.32,1.41,58.335739,13.937656,23.606998,8.841106,61.802658,34.327286,17.245054,5.348684,18.5,7.203691,43.336246,14.338586,9.753868,NaN,64.485085,26.053431,8.73399,14.66,85.091103,10.584602,27.352169,77.002541,177.872864,15.441384,14.520738,10.324127,10.71186,553.481018,107.41758,29.893064,11.375745,18.387533,22.381762,16.76067,14.54,29.100468,28.53347,23.231136,7.095108,22.879999,9.708185,NaN,6.8,15.387213,11.450794,19.792953,4.546443,36.302734,25.669914,46.952156,56.136356,5.766656,6.328973,7.073738,17.060446,596.854126,6.957096,63.709103,4.32,8.323914,44.001583,33.094769,18.511786,3.41,16.382559,18.049999,13.412877,48.57,36.242203,NaN,31.565304,3.16,7.79,3.26,29.74518,NaN,22.002026,6.725367,30.312225,16.941116,16.85186,38.816647,85.138245,12.42,30.553762,2.36,41.094513,8.939688,19.21315,13.30353,0.7,2.63,4.81,34.312412,3.488213,NaN,8.903811,45.68,51.215488,43.371544,12.116057,73.737839,1.432264,4.250683,9.37,71.645416,10.88,19.052536,19.744074,63.802311,26.313354,10.616368,35.320568,13.577198,15.26602,48.670437,37.644318,17.191763,4.72,3.24,14.22743,3.677151,NaN,4.62,14.268979,24.920588,0.73,2.421919,78.139214,12.920949,20.428877,28.43342,9.700504,31.952967,5.135461,22.059828,19.725859,12.384422,24.840101,27.427607,16.246384,22.952951,7.83,26.933697,9.82,14.968179,49.708111,31.764549,46.412281,21.0438,7.695563,14.863084,66.161476,29.502335,25.477333,7.757342,41.610001,14.436283,46.512596,22.695282,38.422173,2.97,39.057678,8.577926,25.937191,3.43,9.29,31.246847,34.831093,32.610001,NaN,5.452583,17.575327,9.671924,0.87,47.217384,7.428577,23.407238,10.548894,32.067638,5.665584,26.590641,21.74,50.1535,36.53001,3.54,29.299999,12.4,30.318148,36.707703,13.93,42.656212,10.014921,1.81,1.693056,45.121838,22.136219,103.091614,39.091824,17.363991,41.050835,19.583414,41.617699,2.798721,13.753657
2015-11-01,7.04,9.61683,10.43,NaN,32.377941,18.685289,34.486519,4.024704,18.564365,24.237377,28.676889,8.985037,12.530134,15.805756,2.57,12.8,59.779346,10.211067,23.262739,43.2719,10.62,1.3,NaN,13.305441,48.294277,41.079685,28.493668,31.86091,4.785319,11.692296,67.609489,52.348061,25.738819,5.55,1.46,66.739929,14.315372,23.369717,10.95652,59.395725,41.096382,15.196505,4.500457,20.83,7.105815,43.173958,14.004202,9.798731,NaN,60.128384,26.599321,7.390963,15.06,85.091103,8.868872,29.174446,74.621201,190.59259,15.309843,13.021525,10.414749,11.219722,561.464783,117.381706,28.346266,11.18844,18.651829,22.853804,14.719444,13.91,26.921221,28.846811,21.563313,6.565086,26.67,10.849751,NaN,6.3,15.560105,12.721087,21.977982,4.068918,36.500534,25.05864,39.845062,61.347088,6.182254,5.551325,8.141361,17.254211,594.305115,4.844052,61.66296,4.46,9.684733,52.801895,32.246643,17.378048,3.27,15.47859,16.110001,12.812644,58.130001,39.944523,NaN,33.85424,3.31,7.78,2.95,31.144051,19.715212,20.453268,5.873553,31.368631,17.421774,17.19519,40.988213,81.154381,13.77,30.771996,2.04,40.971722,9.395966,18.298635,16.493477,0.66,2.61,4.45,33.976601,3.0078,NaN,9.169524,46.709999,50.11536,44.460548,10.236118,73.126503,1.909686,3.518139,9.28,78.819122,11.19,19.316179,21.273081,56.197105,23.985607,9.812241,36.331341,13.326267,13.822489,48.940975,36.863235,23.79389,5.02,2.94,15.419369,3.432634,NaN,4.07,14.287406,23.339413,0.64,2.499421,80.874931,13.472802,23.363775,30.43656,9.084446,35.253323,5.678635,22.271343,20.192602,8.368611,26.479765,25.688374,17.887701,22.983496,7.2,28.232512,10.92,16.076572,46.203533,33.458538,45.948425,21.181952,7.793086,12.436905,65.812042,30.931082,26.959114,6.997159,36.360001,14.282461,49.779678,23.259182,38.3699,3.15,39.53297,8.359575,26.840984,3.53,7.1,32.932003,33.031803,23.18,NaN,4.80006,19.036547,8.803353,0.65,48.442287,5.508397,23.224224,11.371009,29.429102,5.560219,24.812065,24.940001,50.461819,34.985786,3.52,21.799999,11.8,29.106358,32.05011,15.67,42.846153,9.931257,1.81,1.947453,53.459679,19.485722,102.25843,44.751278,16.501064,40.626976,16.772957,42.023682,2.759578,17.420683
2015-12-01,7.03,10.058847,10.21,NaN,32.03693,18.131487,35.430923,4.510444,17.828781,24.051735,27.747236,9.480343,13.628184,14.581658,2.47,11.38,59.808807,9.783205,23.111517,41.306965,12.84,1.34,NaN,14.556526,44.916695,41.409176,31.143946,30.521671,3.527863,13.093421,68.51329,48.118259,27.999065,4.48,1.4,64.85836,14.494786,23.716461,12.099182,56.850101,41.576317,15.894875,3.734736,20.190001,6.486434,41.107986,13.927051,9.84423,NaN,61.401573,25.7346,7.676909,15.3,77.37793,7.665298,27.261953,72.804619,171.077377,14.286072,13.732495,10.289667,10.834132,565.118713,110.85215,27.994452,11.145646,16.51857,20.823147,14.139367,14.41,27.688208,25.823229,19.619158,6.863887,27.84,6.859149,NaN,7.63,15.196128,12.13351,23.01446,4.078866,37.031631,24.212067,39.005997,69.448715,4.496143,5.682218,8.016982,16.162062,608.894653,5.163002,60.807999,4.51,9.081969,54.65974,33.040455,16.85932,3.11,15.69419,15.47,10.63488,55.400002,38.070869,NaN,31.746096,3.01,7.72,3.08,29.633623,19.487898,17.520317,5.259455,25.792992,16.364853,13.870916,40.211628,80.844429,14.04,28.565346,1.97,42.577351,9.573409,17.597107,16.937531,0.61,2.51,4.24,34.448982,2.819813,NaN,9.07419,46.919998,48.569237,39.547779,7.63925,72.716141,1.953087,3.66272,9.77,76.378952,8.02,18.367298,22.564657,52.310394,22.251364,10.061138,36.71067,12.816539,12.393967,42.634449,34.22287,25.799694,5.81,3.22,15.871491,3.526678,NaN,4.07,13.752719,24.637007,0.72,2.557547,83.901817,13.006581,22.296522,31.516201,8.859807,35.50433,5.47,20.484217,20.351694,5.728848,24.459761,25.393547,17.018766,19.724142,6.96,26.48411,10.16,16.505337,49.144669,31.482576,42.567635,19.731539,8.009019,11.946756,64.832779,31.448223,26.135124,7.499496,35.599998,13.540095,50.835629,20.116802,37.926426,3.51,38.550152,8.742252,25.431767,3.6,7.16,32.67495,32.23315,21.77,NaN,4.528952,15.190512,8.197162,0.64,48.175823,5.178668,21.604568,11.604489,29.730652,4.462565,21.841263,21.860001,49.251724,37.517979,3.51,17.43,12.6,32.053955,30.303011,13.48,44.230038,7.90905,1.81,2.000814,51.226509,18.608315,100.114594,45.077793,16.541573,38.336349,10.460651,32.562355,2.514935,15.87694
2016-01-01,7.65,13.683571,7.85,NaN,35.09034,18.442183,40.447937,4.53027,16.535513,25.651026,29.381952,10.078798,12.9334,16.536785,2.18,10.64,59.944008,9.297517,22.846008,40.019936,9.99,0.98,NaN,13.725543,47.974133,38.56818,31.805115,29.286383,4.392364,13.835925,66.003723,49.944969,25.539804,2.96,1.07,62.36739,13.883769,26.527578,10.014433,58.212227,36.903671,15.930667,3.7812,15.67,6.279734,42.390553,12.194796,9.932043,NaN,60.59478,26.113499,6.981544,12.7,79.374588,8.015973,27.271889,71.788826,163.337036,13.845264,14.855846,10.769319,10.917037,500.463593,107.090164,31.666866,11.385729,16.435335,20.6541,13.245898,17.040001,24.347593,24.282362,15.316367,6.429675,24.940001,6.048268,NaN,8.56,13.459721,11.731798,19.388201,3.163608,38.265167,25.00536,41.261562,28.077501,4.228284,5.198135,7.675519,16.675957,668.587402,3.020057,59.783581,4.2,9.012059,52.740509,35.955009,16.101191,3.56,15.685327,17.85,12.215243,60.040001,34.219265,NaN,31.644722,3.2,6.77,3.67,30.066774,19.444185,16.791142,2.733728,27.555962,15.471929,13.512268,37.897156,77.030952,10.85,29.486021,2.04,40.696941,10.034529,18.092108,14.78434,0.68,2.31,3.88,32.960411,3.1749,NaN,9.438161,47.02,49.136044,39.99017,7.241455,53.157799,2.013626,3.344642,9.18,80.209625,5.81,17.24259,21.749626,45.366119,20.268818,9.071867,39.240807,13.016587,13.381505,35.051311,34.387016,24.352684,5.9,3.45,16.613008,3.621022,NaN,4.5,14.867863,26.521938,0.79,2.799739,82.823608,13.587033,20.236471,32.561359,9.144973,39.392567,4.77,24.92547,19.477083,4.305997,25.368513,26.949511,15.876875,18.028004,5.97,27.225395,9.23,17.29455,44.928196,30.198347,43.211353,20.706169,7.759196,11.686559,63.433815,32.68335,28.164854,6.735139,32.509998,13.486424,40.980244,20.573114,35.31596,3.5,37.547016,8.52011,26.197351,3.19,6.1,32.601379,29.941093,20.889999,NaN,4.538177,16.388323,7.785004,1.69,47.207684,5.123224,19.353752,10.565831,26.971319,4.73534,27.294252,19.99,49.242317,40.845188,2.93,14.99,12.6,28.492413,30.362225,15.76,53.442368,6.72472,1.81,1.85031,47.017921,17.46056,101.520287,44.373344,15.877989,36.619286,11.928291,36.993168,2.371298,15.416473
2016-02-01,6.88,18.467417,7.22,NaN,32.415413,19.224152,46.380703,6.146099,18.583914,25.31764,27.958378,9.123505,12.434247,15.855238,2.71,9.96,60.179932,9.620432,23.293036,39.300755,10.56,1.06,NaN,15.845984,49.682941,43.700554,30.465591,29.700064,4.418561,14.632757,66.254715,47.656155,23.88871,3.09,1.51,62.714809,14.158976,25.517103,9.37663,58.743687,38.667568,15.340639,2.973988,14.0,7.323075,42.925205,12.506957,10.501213,NaN,46.381676,25.487638,7.783746,13.93,78.252335,8.403844,25.716875,74.29364,159.932541,14.812834,13.665169,10.871577,11.139097,553.964111,124.066101,28.5291,11.777061,14.740384,17.910418,16.457594,21.309999,28.333353,25.529444,16.263769,6.547732,23.17,5.753231,NaN,12.14,13.058753,9.440218,21.345442,4.029124,38.997074,24.821154,40.523838,25.606529,3.761289,3.928002,7.601573,17.459869,682.230835,4.913823,77.825638,6.28,9.057757,51.672764,33.12878,16.904442,4.66,19.128208,18.610001,13.536659,56.610001,33.851524,NaN,32.314785,3.2,7.48,4.35,30.309248,20.222301,16.61644,3.95202,32.576588,15.505847,14.297415,33.140648,77.260223,10.92,29.486021,3.28,40.924347,10.856471,19.910603,14.811718,0.68,3.96,3.59,32.312069,4.073062,NaN,9.543483,39.400002,51.331818,38.271515,8.203723,57.507336,2.14495,3.624165,9.63,82.043259,4.25,16.038174,21.740093,48.936131,22.928944,8.447876,40.974949,13.038677,13.008067,40.17664,31.711409,23.631599,6.7,4.58,16.332436,4.181758,NaN,4.42,14.040065,27.260344,0.98,3.623192,78.795837,13.329414,18.399805,31.958014,12.773461,43.941471,4.34,23.117804,18.284233,5.457383,25.103809,28.708357,14.601765,20.034529,6.32,26.551706,9.77,16.78302,45.089645,30.576063,45.112049,21.563816,8.812941,12.883464,61.113514,37.433838,25.623032,6.682714,30.129999,13.6613,46.285503,19.961117,35.456593,4.8,39.815777,7.124886,27.355299,4.03,7.84,26.948179,29.850859,17.9,NaN,5.469794,17.063761,7.165845,1.33,47.016293,7.670142,19.888283,12.17156,30.127132,5.395771,24.382084,22.98,46.582851,41.684753,2.99,19.57,18.0,27.001966,30.022583,15.53,54.85339,6.774503,2.9,1.859163,40.846508,16.42968,103.531715,44.175194,20.523087,32.835472,13.247592,36.711128,3.768493,17.553047
